Title,Link,Image_URL,Basic_Title,Description,Basic_Description,Price
I will professional and competent swiss civil legal service,https://www.fiverr.com/swiss_ggservice/offer-services-ranging-from-all-types-of-legal-advice?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=cc8268b153d24f919e1caafb797f7e14&pckg_id=1&pos=13&context_type=rating&funnel=cc8268b153d24f919e1caafb797f7e14&imp_id=74bab631-223a-487e-96d9-02bec01a3ae5,"https://fiverr-res.cloudinary.com/images/t_main1,q_auto,f_auto,q_auto,f_auto/gigs/365385820/original/23923d30f3f09498fa5830c709eb096fe44c4d86/offer-services-ranging-from-all-types-of-legal-advice.png","Legal Service, Project management","**What I do**

As a certified Global Governance expert with a focus on international law, I offer comprehensive legal consulting services in Swiss civil law. My core expertise includes legal advice, contract revisions, case handling, legal service for individuals and companies and legal transcriptions. Additionally, I assist with company registrations in the Swiss commercial register and provide representation before the Swiss Child and Adult Protection Authority (KESB). My extensive knowledge in Swiss and international law ensures you receive reliable and professional support.

**Important:** The offer is for an **overview of the situation** and includes one hour of working time. For larger research or when taking on a mandate, the hourly price is calculated as a complete package. Please send me an inquiry FIRST with the exact subject area. I will then have a look and create a plan for you.","Genereal Legal clarifications regarding Swiss law, entries in the Swiss commercial register & more.",255.0
I will help make an employment law claim UK,https://www.fiverr.com/vivlaw788/give-you-the-merits-of-claim-in-your-employment-law-case?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=cc8268b153d24f919e1caafb797f7e14&pckg_id=1&pos=14&context_type=rating&funnel=cc8268b153d24f919e1caafb797f7e14&imp_id=66030742-56ee-46ab-9352-189d42b6f431,"https://fiverr-res.cloudinary.com/images/t_main1,q_auto,f_auto,q_auto,f_auto/gigs/346449195/original/aa01f1b522e538c356394dff5f1daef2cf67f70d/give-you-the-merits-of-claim-in-your-employment-law-case.png",PARTICULARS OF CLAIM FOR DISSMISAL,"**PARTICULARS OF CLAIM FOR DISSMISAL**

I complete the Particulars of Claim which will increase the likelihood of its being successful.

You will get a professional drafted particulars of claim with law analysed and included.

**PARTICULARS OF CLAIM FOR DISCRIMINATION**

I complete a very detailed Particulars of Claim with a multiple of claims in discrimination which will increase the likelihood of its being successful.

1. Fully research your case and ALL documents.
2. I will look for case law to strengthen the claim as much as I can.
3. I will draft the particulars of claim (PoC) referencing dates and documents.
4. I will attach supporting cases in the final draft.
5. I will talk you through how to raise the ACAS certificate.
6. I will then help you launch the claim online.

**COMPLEX PARTICULARS OF CLAIM**

This is for more complex and detailed claims, where there are lots of claims of discrimination. I will everything mention above in the discrimination claim and I will also include:

1. I will complete the schedule of loss and - advise how to get maximum compensation.
2. I will talk you through how to raise the ACAS certificate.
3. I will then help you launch the claim online.
4. Grievance Letter that helps the claim.",Thoroughly review Dismissal and produce Particulars of Claim for the ET1 Employment Claim,1010.0
I will conduct preliminary due diligence of registered thai company,https://www.fiverr.com/chanonk/conduct-preliminary-due-diligence-of-registered-thai-company?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=cc8268b153d24f919e1caafb797f7e14&pckg_id=1&pos=15&context_type=rating&funnel=cc8268b153d24f919e1caafb797f7e14&imp_id=3880362d-9eb6-42b2-b754-49d416a8409f,"https://fiverr-res.cloudinary.com/images/t_main1,q_auto,f_auto,q_auto,f_auto/gigs/331937596/original/b228371e578303cc74204578e7907b408c71b66d/conduct-preliminary-due-diligence-of-registered-thai-company.jpg",Preliminary due diligence,"Preliminary due diligence service of registered Thai company.

To ensure that you are dealing with somewhat trustable partner.","Online checking of registered Thai company to check its existence, financial statement, objective.",180.0
I will be your crypto lawyer,https://www.fiverr.com/removallaw/file-report-to-remove-objectionable-online-contents?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=cc8268b153d24f919e1caafb797f7e14&pckg_id=1&pos=16&context_type=rating&funnel=cc8268b153d24f919e1caafb797f7e14&imp_id=a9ed2782-85f6-4f96-bd6b-3161bab2d7f5,"https://fiverr-res.cloudinary.com/images/t_main1,q_auto,f_auto,q_auto,f_auto/gigs/233187471/original/a08deda74b383e1bd21a8d56b4971a07cf0448eb/file-report-to-remove-objectionable-online-contents.jpg",i ll be your crypto lawyer,"i am certified crypto lawyer. let me know your crypto issues, i ll guide and help you in legal way, kindly before engage me, contact through inbox",i ll be your crypto lawyer,145.0
I will be your german lawyer for german legal advice,https://www.fiverr.com/adampc/give-you-general-legal-advice-on-german-law?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=cc8268b153d24f919e1caafb797f7e14&pckg_id=1&pos=17&context_type=rating&funnel=cc8268b153d24f919e1caafb797f7e14&imp_id=0aecb681-3b9f-4660-8a2f-0f6821da4efd,"https://fiverr-res.cloudinary.com/images/t_main1,q_auto,f_auto,q_auto,f_auto/gigs/336086220/original/38ab9ec9b0e9eb0eab9e151f0dc4e98620e9e2c5/give-you-general-legal-advice-on-german-law.png",,"Are you looking for an affordable German law attorney you can trust? As an experienced corporate, tax, privacy, and criminal attorney, I provide reliable legal advice when **YOU** need it most.

Whether you

* are an **entrepreneur** starting a business,
* have questions about a **contract** or
* need **representation**,

I'm here to help you!

My broad range of expertise allows me to provide customized guidance on

* business formation,
* contracts,
* compliance,
* taxes,
* privacy,
* criminal charges,
* and more.

**Schedule a consultation** to discuss your situation and get straightforward legal advice from a qualified attorney for a fraction of a typical attorney's hourly rate. Don't navigate the complex German legal system alone - let me

* review your case,
* answer your questions,
* and suggest legal strategies tailored to your needs.

My availability and affordability make **quality legal representation** accessible. With over a decade of experience at top firms, I have the knowledge to provide the clarity and guidance you deserve.

Contact me now to get started!","**Basic Legal Advice** You write me your legal issue, I will write my opinion and/or solution for your case!",150.0
I will provide expert legal consulting for you in brazil,https://www.fiverr.com/eduardomura/provide-expert-legal-consulting-for-you-in-brazil?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=cc8268b153d24f919e1caafb797f7e14&pckg_id=1&pos=18&context_type=rating&funnel=cc8268b153d24f919e1caafb797f7e14&imp_id=9da38db3-86c0-40b1-bc4e-12741a33afe4,"https://fiverr-res.cloudinary.com/images/t_main1,q_auto,f_auto,q_auto,f_auto/gigs/408194280/original/fe7f443430de7e66104b4e42a7315b46ad5ad78e/provide-expert-legal-consulting-for-you-in-brazil.png",Simple Legal Assistance,"**Are you navigating the complexities of Brazilian law?** Whether you're an entrepreneur, business owner, or individual, I can provide expert legal consulting tailored to your needs in Brazil.

**What I offer:**

* Drafting and reviewing contracts (business, employment, partnerships, etc.).
* Guidance on corporate law and regulatory compliance.
* Support with data protection laws (LGPD).
* Assistance with real estate and property law.
* Strategic advice to mitigate risks and ensure legal security.
* Trademark registration assistance in Brazil(from application to follow-up).

**Why choose me?**

I am an experienced Brazilian attorney specializing in business, real estate, privacy, and intellectual property law. With a deep understanding of the local legal landscape, I can help you navigate challenges and seize opportunities with confidence.

**IMPORTANT:**

***The cost of my services depends on the complexity of your legal needs***. ***Before placing an order, please contact me to discuss your specific requirements and ensure I can provide the best possible solution for you***.

Lets work together to protect your interests and achieve your goals. Contact me today!",Basic consultation on legal requirements (LOW COMPLEXITY),75.0
I will provide a signed and stamped legal opinion on crypto projects december sale,https://www.fiverr.com/flor_14895/provide-a-professional-legal-opinion-on-crypto-projects?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=cc8268b153d24f919e1caafb797f7e14&pckg_id=1&pos=19&context_type=rating&funnel=cc8268b153d24f919e1caafb797f7e14&imp_id=9cf7af8c-5c42-440a-8f73-8577f8cb850a,"https://fiverr-res.cloudinary.com/images/t_main1,q_auto,f_auto,q_auto,f_auto/gigs/238593812/original/8657fa58924d955ed916767487df0b16fd6d3eb8/provide-a-professional-legal-opinion-on-crypto-projects.jpeg",Legal opinion,"TAKE AN EXTRA 15% OFF DURING DECEMBER message me for the discount

I am a certified blockchain lawyer licensed to practice law in Buenos Aires. I have advised several top-tier crypto projects listed on leading exchanges such as Binance, LBANK, CoinsBit y WhiteBit, TrustPad etc.

Ensuring legal compliance is key to bringing trust to your blockchain network and securing investors. I will provide a professional signed and stamped legal opinion evaluating the compliance of your project with current legal standards including the Howey Test.

When developing a blockchain project, keep in mind that if it is not legally compliant it may cause tax and criminal prosecution. I will ensure this does not happen to you. **Prevent scams and lawsuits by working only with qualified and certified lawyers. My certification in blockchain and bar credentials are available upon request.**

I provide unmatched top-quality services at an affordable price with the objective of promoting the use of blockchain technology in all areas. Please, message me if you would like to work with an experienced passionate attorney eager to put her experience at your service.",I will draft a Legal Opinion on you project to get listed on exchange platforms.,200.0
I will provide legal immigration solutions to individuals and businesses,https://www.fiverr.com/hrr203/provide-legal-solutions-to-your-business-and-family-immigration-matters?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=cc8268b153d24f919e1caafb797f7e14&pckg_id=1&pos=20&context_type=rating&funnel=cc8268b153d24f919e1caafb797f7e14&imp_id=09bb6a80-be08-4923-b204-8f865a0afece,"https://fiverr-res.cloudinary.com/images/t_main1,q_auto,f_auto,q_auto,f_auto/gigs/338022296/original/1013fd8a3f57a4329f1fc3484d6287282930a9a3/provide-legal-solutions-to-your-business-and-family-immigration-matters.png",,"Welcome to my US immigration consulting page! I offer advisory services for your legal immigration needs. This will range from verbal feedback on immigration problems presented during our consultation call to providing written legal opinions on matters of increasingly complex nature.

Matters covered include:

1. Family-based immigration, especially I-130 (petition alien relative), I-129F (fiancé(e) visa), & inadmissibility waivers via consular processing, including I-601/601(a).
2. Screenings for humanitarian forms of immigration relief, including I-589 (asylum), I-918 (U-visa), I-914 (T-visa) & I-360 (Special Immigrant Visas);
3. Employment, specialty, & investment-based visas such as H-1B (specialty occupations) , I (press), & E-2 (treaty investor).
4. Additional immigration processes as needed, such as I-485 (Adjustment of Status), I-765 (Employment Authorizations), N-400 (citizenship) & consular processing, including Consular Report of Birth Abroad (CRBA).

Through our consultations, you can expect:

* an understanding of a case status, including challenges & next steps.
* to obtain a written opinion on specific issues of varying complexity, if needed.
* Referrals to outside counsel, if needed.",**30 minute consulting package** 30-minute video-conference consultation.,100.0
I will be your china chinese attorney lawyer and give legal advice,https://www.fiverr.com/godgood55/be-your-china-attorney-lawyer-and-give-legal-advice?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=cc8268b153d24f919e1caafb797f7e14&pckg_id=1&pos=21&context_type=rating&funnel=cc8268b153d24f919e1caafb797f7e14&imp_id=0289e63f-e584-463e-852a-15c3a0de1205,"https://fiverr-res.cloudinary.com/images/t_main1,q_auto,f_auto,q_auto,f_auto/gigs/311691805/original/99fdd4ed7f3d86a2d2a40c93180b8d0d3ad4c0ed/be-your-china-attorney-lawyer-and-give-legal-advice.jpg",Legal Advice,"**Hello. If you have any disputes with suppliers in China. We can provide you with legal advice.**

our legal services are geared towards providing you with the legal advice you need to protect yourself and your interests.

we have extensive experience in legal litigation and will be happy to provide you with the advice you need to ensure that your rights are fully protected and justice is served!",I will provide advice for your dispute in China,100.0
I will provide expert help to apply for UK sponsor license,https://www.fiverr.com/noman_7471/write-entry-level-resume-cv-and-cover-letter?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=cc8268b153d24f919e1caafb797f7e14&pckg_id=1&pos=22&context_type=rating&funnel=cc8268b153d24f919e1caafb797f7e14&imp_id=840b9d71-c767-4cba-ac73-8694fbc64b24,"https://fiverr-res.cloudinary.com/images/t_main1,q_auto,f_auto,q_auto,f_auto/gigs/199773387/original/5134ad5c7cd0262cffb1a190a9f7195e3b258009/write-entry-level-resume-cv-and-cover-letter.jpg",Consultation Call UP to 1 hour,"**Thank you for visiting my Gig profile!!**

The process of applying for and maintaining a sponsor licence can be daunting. As a specialist in business immigration, I am ideally placed to assist you throughout this complex journey.

I provide full sponsor licence guidance, assisting you at every stage of obtaining and maintaining a sponsor licence. Heres how I can help:

Determining the Appropriate Licence and Personnel: I will guide you in identifying the correct type of sponsorship licence for your needs and advise on the selection of key personnel. This step is crucial to ensure that your application aligns with Home Office requirements.

Evidential Requirements: I will explain the necessary documentation, help you gather and prepare these materials, and ensure that all evidential requirements are met. This includes helping you understand what specific documents are needed and why they are important.

Online Application Assistance: Completing the online application accurately and efficiently is vital. I will assist you throughout this process, ensuring that all information provided is correct and comprehensive, which can significantly increase the likelihood of approval.",Your company Assessment and answer your Questions,35.0
"I will remove infringing or defaming image, video, or article from bing, yahoo search",https://www.fiverr.com/dawoodali/remove-infringing-or-defaming-image-video-or-article-from-bing-yahoo-search?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=cc8268b153d24f919e1caafb797f7e14&pckg_id=1&pos=23&context_type=rating&funnel=cc8268b153d24f919e1caafb797f7e14&imp_id=f1039823-7e49-44f2-93cc-3ada4ad1b7b7,"https://fiverr-res.cloudinary.com/images/t_main1,q_auto,f_auto,q_auto,f_auto/gigs/354720965/original/2caf6bf72df9dca981c7a54a40c9db90e5b26d99/remove-infringing-or-defaming-image-video-or-article-from-bing-yahoo-search.png",Basic,"**Has someone posted some negative image, video or website post about you or your business that either defames you or infringes upon your copyright ownership rights?**

***Do you want it removed from Bing or Yahoo search engines ASAP?***

Look no further because you have landed on the right Gig.

Being a seasoned content removal expert, I have handled hundreds of such cases before for my global clientele and my success is visible through my profile. With the help of my team of experts, I can help you with all of your content removal needs.

Bing and Yahoo are the most important search engines after Google as they feed AI search tools like ChatGPT and Bing AI. Hence, the removal of negative, defaming, infringing content from these search engines is of extreme importance for businesses and professionals these days.

We can help you in:

* Locating the defaming or Infringing images, videos or websites on Bing or Yahoo
* Devising an actionable plan to get rid of them
* Removing the desired content as soon as possible from Bing or Yahoo

If you want us to post positive content about your business or personality on some positive websites, we can handle that too (charged separately)

Inbox Now!!","You will get removal of only 1 image, video or article",1400.0
